dateRep,Cases,Deaths,Countries_and_territories,Continent
2020-03-14,785,18,France,Europe
2020-03-13,595,13,France,Europe
2020-03-12,497,15,France,Europe
2020-03-11,372,3,France,Europe
2020-03-10,286,11,France,Europe
2020-03-09,410,9,France,Europe
2020-03-08,103,1,France,Europe
2020-03-07,190,2,France,Europe
2020-03-06,138,3,France,Europe
2020-03-05,73,0,France,Europe
2020-03-04,34,1,France,Europe
2020-03-03,48,1,France,Europe
2020-03-02,30,0,France,Europe
2020-03-01,43,0,France,Europe
2020-02-29,19,0,France,Europe
2020-02-28,21,0,France,Europe
2020-02-27,3,1,France,Europe
2020-02-26,2,0,France,Europe
2020-02-25,0,0,France,Europe
2020-02-24,0,0,France,Europe
2020-02-23,0,0,France,Europe
2020-02-22,0,0,France,Europe
2020-02-21,0,0,France,Europe
2020-02-20,0,0,France,Europe
2020-02-19,0,0,France,Europe
2020-02-18,0,0,France,Europe
2020-02-17,1,0,France,Europe
2020-02-16,0,0,France,Europe
2020-02-15,0,1,France,Europe
2020-02-14,0,0,France,Europe
2020-02-13,0,0,France,Europe
2020-02-12,0,0,France,Europe
2020-02-11,0,0,France,Europe
2020-02-10,0,0,France,Europe
2020-02-09,0,0,France,Europe
2020-02-08,5,0,France,Europe
2020-02-07,0,0,France,Europe
2020-02-06,0,0,France,Europe
2020-02-05,0,0,France,Europe
2020-02-04,0,0,France,Europe
2020-02-03,0,0,France,Europe
2020-02-02,0,0,France,Europe
2020-02-01,0,0,France,Europe
2020-01-31,1,0,France,Europe
2020-01-30,1,0,France,Europe
2020-01-29,1,0,France,Europe
2020-01-28,0,0,France,Europe
2020-01-27,0,0,France,Europe
2020-01-26,0,0,France,Europe
2020-01-25,3,0,France,Europe
2020-01-24,0,0,France,Europe
2020-01-23,0,0,France,Europe
2020-01-22,0,0,France,Europe
2020-01-21,0,0,France,Europe
2020-01-20,0,0,France,Europe
2020-01-19,0,0,France,Europe
2020-01-18,0,0,France,Europe
2020-01-17,0,0,France,Europe
2020-01-16,0,0,France,Europe
2020-01-15,0,0,France,Europe
2020-01-14,0,0,France,Europe
2020-01-13,0,0,France,Europe
2020-01-12,0,0,France,Europe
2020-01-11,0,0,France,Europe
2020-01-10,0,0,France,Europe
2020-01-09,0,0,France,Europe
2020-01-08,0,0,France,Europe
2020-01-07,0,0,France,Europe
2020-01-06,0,0,France,Europe
2020-01-05,0,0,France,Europe
2020-01-04,0,0,France,Europe
2020-01-03,0,0,France,Europe
2020-01-02,0,0,France,Europe
2020-01-01,0,0,France,Europe
2019-12-31,0,0,France,Europe
2020-05-08,0,0,French_Polynesia,Oceania
2020-05-07,0,0,French_Polynesia,Oceania
2020-05-06,2,0,French_Polynesia,Oceania
2020-05-05,0,0,French_Polynesia,Oceania
2020-05-04,0,0,French_Polynesia,Oceania
2020-05-03,0,0,French_Polynesia,Oceania
2020-05-02,0,0,French_Polynesia,Oceania
2020-05-01,0,0,French_Polynesia,Oceania
2020-04-30,0,0,French_Polynesia,Oceania
2020-04-29,0,0,French_Polynesia,Oceania
2020-04-28,1,0,French_Polynesia,Oceania
2020-04-27,0,0,French_Polynesia,Oceania
2020-04-26,0,0,French_Polynesia,Oceania
2020-04-25,0,0,French_Polynesia,Oceania
2020-04-24,0,0,French_Polynesia,Oceania
2020-04-23,0,0,French_Polynesia,Oceania
2020-04-22,1,0,French_Polynesia,Oceania
2020-04-21,1,0,French_Polynesia,Oceania
2020-04-20,0,0,French_Polynesia,Oceania
2020-04-19,0,0,French_Polynesia,Oceania
2020-04-18,0,0,French_Polynesia,Oceania
2020-04-17,0,0,French_Polynesia,Oceania
2020-04-16,0,0,French_Polynesia,Oceania
2020-04-15,0,0,French_Polynesia,Oceania
2020-04-14,2,0,French_Polynesia,Oceania
2020-04-13,2,0,French_Polynesia,Oceania
2020-04-12,0,0,French_Polynesia,Oceania
2020-04-11,0,0,French_Polynesia,Oceania
2020-04-10,0,0,French_Polynesia,Oceania
2020-04-09,4,0,French_Polynesia,Oceania
2020-04-08,6,0,French_Polynesia,Oceania
2020-04-07,0,0,French_Polynesia,Oceania
2020-04-06,1,0,French_Polynesia,Oceania
2020-04-05,1,0,French_Polynesia,Oceania
2020-04-04,2,0,French_Polynesia,Oceania
2020-04-03,0,0,French_Polynesia,Oceania
2020-04-02,0,0,French_Polynesia,Oceania
2020-04-01,1,0,French_Polynesia,Oceania
2020-03-31,1,0,French_Polynesia,Oceania
2020-03-30,1,0,French_Polynesia,Oceania
2020-03-29,4,0,French_Polynesia,Oceania
2020-03-28,0,0,French_Polynesia,Oceania
2020-03-27,5,0,French_Polynesia,Oceania
2020-03-26,0,0,French_Polynesia,Oceania
2020-03-25,2,0,French_Polynesia,Oceania
2020-03-24,5,0,French_Polynesia,Oceania
2020-03-23,1,0,French_Polynesia,Oceania
2020-03-22,2,0,French_Polynesia,Oceania
2020-03-20,0,0,French_Polynesia,Oceania
2020-03-19,3,0,French_Polynesia,Oceania
2020-05-08,65,0,Gabon,Africa
2020-05-07,42,2,Gabon,Africa
2020-05-06,30,0,Gabon,Africa
2020-05-05,32,1,Gabon,Africa
2020-05-04,0,0,Gabon,Africa
2020-05-03,27,1,Gabon,Africa
2020-05-02,32,1,Gabon,Africa
2020-05-01,0,0,Gabon,Africa
2020-04-30,38,0,Gabon,Africa
2020-04-29,27,0,Gabon,Africa
2020-04-28,35,0,Gabon,Africa
2020-04-27,0,0,Gabon,Africa
2020-04-26,4,0,Gabon,Africa
2020-04-25,5,1,Gabon,Africa
2020-04-24,1,1,Gabon,Africa
2020-04-23,10,0,Gabon,Africa
2020-04-22,36,0,Gabon,Africa
2020-04-21,11,0,Gabon,Africa
2020-04-20,0,0,Gabon,Africa
2020-04-19,1,0,Gabon,Africa
2020-04-18,13,0,Gabon,Africa
2020-04-17,8,0,Gabon,Africa
2020-04-16,12,0,Gabon,Africa
2020-04-15,18,0,Gabon,Africa
2020-04-14,0,0,Gabon,Africa
2020-04-13,8,0,Gabon,Africa
2020-04-12,3,0,Gabon,Africa
2020-04-11,2,0,Gabon,Africa
2020-04-10,11,0,Gabon,Africa
2020-04-09,3,0,Gabon,Africa
2020-04-08,9,0,Gabon,Africa
2020-04-07,0,0,Gabon,Africa
2020-04-06,0,0,Gabon,Africa
2020-04-05,0,0,Gabon,Africa
2020-04-04,3,0,Gabon,Africa
2020-04-03,0,0,Gabon,Africa
2020-04-02,2,0,Gabon,Africa
2020-04-01,9,0,Gabon,Africa
2020-03-31,0,0,Gabon,Africa
2020-03-30,0,0,Gabon,Africa
2020-03-29,0,0,Gabon,Africa
2020-03-28,0,0,Gabon,Africa
2020-03-27,1,0,Gabon,Africa
2020-03-26,0,0,Gabon,Africa
2020-03-25,0,0,Gabon,Africa
2020-03-24,0,0,Gabon,Africa
2020-03-23,3,0,Gabon,Africa
2020-03-22,0,0,Gabon,Africa
2020-03-20,0,0,Gabon,Africa
2020-03-19,2,0,Gabon,Africa
2020-03-18,0,0,Gabon,Africa
2020-03-17,0,0,Gabon,Africa
2020-03-16,0,0,Gabon,Africa
2020-03-15,0,0,Gabon,Africa
2020-03-13,1,0,Gabon,Africa
2020-05-08,1,0,Gambia,Africa
2020-05-07,0,0,Gambia,Africa
2020-05-06,0,0,Gambia,Africa
2020-05-05,0,0,Gambia,Africa
2020-05-04,0,0,Gambia,Africa
2020-05-03,5,0,Gambia,Africa
2020-05-02,0,0,Gambia,Africa
2020-05-01,1,0,Gambia,Africa
2020-04-30,1,0,Gambia,Africa
2020-04-29,0,0,Gambia,Africa
2020-04-28,0,0,Gambia,Africa
2020-04-27,0,0,Gambia,Africa
2020-04-26,0,0,Gambia,Africa
2020-04-25,0,0,Gambia,Africa
2020-04-24,0,0,Gambia,Africa
2020-04-23,0,0,Gambia,Africa
2020-04-22,0,0,Gambia,Africa
2020-04-21,0,0,Gambia,Africa
2020-04-20,1,0,Gambia,Africa
2020-04-19,0,0,Gambia,Africa
2020-04-18,0,0,Gambia,Africa
2020-04-17,0,0,Gambia,Africa
2020-04-16,0,0,Gambia,Africa
2020-04-15,0,0,Gambia,Africa
2020-04-14,0,0,Gambia,Africa
2020-04-13,0,0,Gambia,Africa
2020-04-12,5,0,Gambia,Africa
2020-04-11,0,0,Gambia,Africa
2020-04-10,0,0,Gambia,Africa
2020-04-09,0,0,Gambia,Africa
2020-04-08,0,0,Gambia,Africa
2020-04-07,0,0,Gambia,Africa
2020-04-06,0,0,Gambia,Africa
2020-04-05,0,0,Gambia,Africa
2020-04-04,0,0,Gambia,Africa
2020-04-03,0,0,Gambia,Africa
2020-04-02,0,0,Gambia,Africa
2020-04-01,0,0,Gambia,Africa
2020-03-31,1,0,Gambia,Africa
2020-03-30,0,0,Gambia,Africa
2020-03-29,0,0,Gambia,Africa
2020-03-28,0,0,Gambia,Africa
2020-03-27,0,0,Gambia,Africa
2020-03-26,0,0,Gambia,Africa
2020-03-25,1,0,Gambia,Africa
2020-03-24,1,1,Gambia,Africa
2020-03-23,0,0,Gambia,Africa
2020-03-22,0,0,Gambia,Africa
2020-03-20,0,0,Gambia,Africa
2020-03-19,0,0,Gambia,Africa
2020-03-18,1,0,Gambia,Africa
2020-05-08,5,0,Georgia,Europe
2020-05-07,6,0,Georgia,Europe
2020-05-06,11,0,Georgia,Europe
2020-05-05,4,0,Georgia,Europe
2020-05-04,7,1,Georgia,Europe
2020-05-03,0,0,Georgia,Europe
2020-05-02,43,2,Georgia,Europe
2020-05-01,22,0,Georgia,Europe
2020-04-30,6,0,Georgia,Europe
2020-04-29,14,0,Georgia,Europe
2020-04-28,11,0,Georgia,Europe
2020-04-27,30,1,Georgia,Europe
2020-04-26,12,0,Georgia,Europe
2020-04-25,19,0,Georgia,Europe
2020-04-24,9,0,Georgia,Europe
2020-04-23,8,1,Georgia,Europe
2020-04-22,6,0,Georgia,Europe
2020-04-21,8,0,Georgia,Europe
2020-04-20,6,0,Georgia,Europe
2020-04-19,18,1,Georgia,Europe
2020-04-18,22,0,Georgia,Europe
2020-04-17,42,0,Georgia,Europe
2020-04-16,6,0,Georgia,Europe
2020-04-15,28,0,Georgia,Europe
2020-04-14,15,0,Georgia,Europe
2020-04-13,15,0,Georgia,Europe
2020-04-12,8,0,Georgia,Europe
2020-04-11,16,0,Georgia,Europe
2020-04-10,7,0,Georgia,Europe
2020-04-09,15,0,Georgia,Europe
2020-04-08,8,1,Georgia,Europe
2020-04-07,14,0,Georgia,Europe
2020-04-06,17,2,Georgia,Europe
2020-04-05,9,0,Georgia,Europe
2020-04-04,27,0,Georgia,Europe
2020-04-03,6,0,Georgia,Europe
2020-04-02,5,0,Georgia,Europe
2020-04-01,12,0,Georgia,Europe
2020-03-31,8,0,Georgia,Europe
2020-03-30,5,0,Georgia,Europe
2020-03-29,4,0,Georgia,Europe
2020-03-28,2,0,Georgia,Europe
2020-03-27,6,0,Georgia,Europe
2020-03-26,3,0,Georgia,Europe
2020-03-25,9,0,Georgia,Europe
2020-03-24,7,0,Georgia,Europe
2020-03-23,5,0,Georgia,Europe
2020-03-22,6,0,Georgia,Europe
2020-03-20,6,0,Georgia,Europe
2020-03-19,0,0,Georgia,Europe
2020-03-18,1,0,Georgia,Europe
2020-03-17,3,0,Georgia,Europe
2020-03-16,0,0,Georgia,Europe
2020-03-15,0,0,Georgia,Europe
2020-03-14,5,0,Georgia,Europe
2020-03-13,1,0,Georgia,Europe
2020-03-12,1,0,Georgia,Europe
2020-03-11,8,0,Georgia,Europe
2020-03-10,2,0,Georgia,Europe
2020-03-09,1,0,Georgia,Europe
2020-03-08,3,0,Georgia,Europe
2020-03-06,6,0,Georgia,Europe
2020-03-05,0,0,Georgia,Europe
2020-03-02,0,0,Georgia,Europe
2020-03-01,1,0,Georgia,Europe
2020-02-29,1,0,Georgia,Europe
2020-02-28,0,0,Georgia,Europe
2020-02-27,1,0,Georgia,Europe
2020-02-26,0,0,Georgia,Europe
2020-02-25,0,0,Georgia,Europe
2020-02-24,0,0,Georgia,Europe
2020-02-23,0,0,Georgia,Europe
2020-02-22,0,0,Georgia,Europe
2020-02-21,0,0,Georgia,Europe
2020-02-20,0,0,Georgia,Europe
2020-02-19,0,0,Georgia,Europe
2020-02-18,0,0,Georgia,Europe
2020-02-17,0,0,Georgia,Europe
2020-02-16,0,0,Georgia,Europe
2020-02-15,0,0,Georgia,Europe
2020-02-14,0,0,Georgia,Europe
2020-02-13,0,0,Georgia,Europe
2020-02-12,0,0,Georgia,Europe
2020-02-11,0,0,Georgia,Europe
2020-02-10,0,0,Georgia,Europe
2020-02-09,0,0,Georgia,Europe
2020-02-08,0,0,Georgia,Europe
2020-02-07,0,0,Georgia,Europe
2020-02-06,0,0,Georgia,Europe
2020-02-05,0,0,Georgia,Europe
2020-02-04,0,0,Georgia,Europe
2020-02-03,0,0,Georgia,Europe
2020-02-02,0,0,Georgia,Europe
2020-02-01,0,0,Georgia,Europe
2020-01-31,0,0,Georgia,Europe
2020-01-30,0,0,Georgia,Europe
2020-01-29,0,0,Georgia,Europe
2020-01-28,0,0,Georgia,Europe
2020-01-27,0,0,Georgia,Europe
2020-01-26,0,0,Georgia,Europe
2020-01-25,0,0,Georgia,Europe
2020-01-24,0,0,Georgia,Europe
2020-01-23,0,0,Georgia,Europe
2020-01-22,0,0,Georgia,Europe
2020-01-21,0,0,Georgia,Europe
2020-01-20,0,0,Georgia,Europe
2020-01-19,0,0,Georgia,Europe
2020-01-18,0,0,Georgia,Europe
2020-01-17,0,0,Georgia,Europe
2020-01-16,0,0,Georgia,Europe
2020-01-15,0,0,Georgia,Europe
2020-01-14,0,0,Georgia,Europe
2020-01-13,0,0,Georgia,Europe
2020-01-12,0,0,Georgia,Europe
2020-01-11,0,0,Georgia,Europe
2020-01-10,0,0,Georgia,Europe
2020-01-09,0,0,Georgia,Europe
2020-01-08,0,0,Georgia,Europe
2020-01-07,0,0,Georgia,Europe
2020-01-06,0,0,Georgia,Europe
2020-01-05,0,0,Georgia,Europe
2020-01-04,0,0,Georgia,Europe
2020-01-03,0,0,Georgia,Europe
2020-01-02,0,0,Georgia,Europe
2020-01-01,0,0,Georgia,Europe
2019-12-31,0,0,Georgia,Europe
2020-05-08,1209,147,Germany,Europe
2020-05-07,1194,123,Germany,Europe
2020-05-06,1037,165,Germany,Europe
2020-05-05,685,139,Germany,Europe
2020-05-04,679,43,Germany,Europe
2020-05-03,793,74,Germany,Europe
2020-05-02,2584,287,Germany,Europe
2020-05-01,0,0,Germany,Europe
2020-04-30,1478,173,Germany,Europe
2020-04-29,1304,202,Germany,Europe
2020-04-28,1144,163,Germany,Europe
2020-04-27,1018,110,Germany,Europe
2020-04-26,1737,140,Germany,Europe
2020-04-25,2055,179,Germany,Europe
2020-04-24,2337,227,Germany,Europe
2020-04-23,2352,215,Germany,Europe
2020-04-22,2237,281,Germany,Europe
2020-04-21,1785,194,Germany,Europe
2020-04-20,1775,110,Germany,Europe
2020-04-19,2458,184,Germany,Europe
2020-04-18,3609,242,Germany,Europe
2020-04-17,3380,299,Germany,Europe
2020-04-16,2866,315,Germany,Europe
2020-04-15,2486,285,Germany,Europe
2020-04-14,2082,170,Germany,Europe
2020-04-13,2537,126,Germany,Europe
2020-04-12,2821,129,Germany,Europe
2020-04-11,4133,171,Germany,Europe
2020-04-10,5323,266,Germany,Europe
2020-04-09,4974,246,Germany,Europe
2020-04-08,4003,254,Germany,Europe
2020-04-07,3834,173,Germany,Europe
2020-04-06,3677,92,Germany,Europe
2020-04-05,5936,184,Germany,Europe
2020-04-04,6082,141,Germany,Europe
2020-04-03,6174,145,Germany,Europe
2020-04-02,6156,140,Germany,Europe
2020-04-01,5453,149,Germany,Europe
2020-03-31,4615,128,Germany,Europe
2020-03-30,4751,66,Germany,Europe
2020-03-29,3965,64,Germany,Europe
2020-03-28,6294,72,Germany,Europe
2020-03-27,5780,55,Germany,Europe
2020-03-26,4954,49,Germany,Europe
2020-03-25,2342,23,Germany,Europe
2020-03-24,4438,32,Germany,Europe
2020-03-23,3311,27,Germany,Europe
2020-03-22,3276,22,Germany,Europe
2020-03-20,5940,30,Germany,Europe
2020-03-19,1042,0,Germany,Europe
2020-03-18,1144,0,Germany,Europe
2020-03-17,1174,1,Germany,Europe
2020-03-16,1043,4,Germany,Europe
2020-03-15,733,3,Germany,Europe
2020-03-14,693,0,Germany,Europe
2020-03-13,802,2,Germany,Europe
2020-03-12,271,1,Germany,Europe
2020-03-11,157,0,Germany,Europe
2020-03-10,237,2,Germany,Europe
2020-03-09,55,0,Germany,Europe
2020-03-08,163,0,Germany,Europe
2020-03-07,284,0,Germany,Europe
2020-03-06,138,0,Germany,Europe
2020-03-05,66,0,Germany,Europe
2020-03-04,39,0,Germany,Europe
2020-03-03,28,0,Germany,Europe
2020-03-02,18,0,Germany,Europe
2020-03-01,54,0,Germany,Europe
2020-02-29,10,0,Germany,Europe
2020-02-28,26,0,Germany,Europe
2020-02-27,4,0,Germany,Europe
2020-02-26,2,0,Germany,Europe
2020-02-25,0,0,Germany,Europe
2020-02-24,0,0,Germany,Europe
2020-02-23,0,0,Germany,Europe
2020-02-22,0,0,Germany,Europe
2020-02-21,0,0,Germany,Europe
2020-02-20,0,0,Germany,Europe
2020-02-19,0,0,Germany,Europe
2020-02-18,0,0,Germany,Europe
2020-02-17,0,0,Germany,Europe
2020-02-16,0,0,Germany,Europe
2020-02-15,0,0,Germany,Europe
2020-02-14,0,0,Germany,Europe
2020-02-13,0,0,Germany,Europe
2020-02-12,2,0,Germany,Europe
2020-02-11,0,0,Germany,Europe
2020-02-10,0,0,Germany,Europe
2020-02-09,0,0,Germany,Europe
2020-02-08,1,0,Germany,Europe
2020-02-07,1,0,Germany,Europe
2020-02-06,0,0,Germany,Europe
2020-02-05,0,0,Germany,Europe
2020-02-04,2,0,Germany,Europe
2020-02-03,1,0,Germany,Europe
2020-02-02,1,0,Germany,Europe
2020-02-01,2,0,Germany,Europe
2020-01-31,1,0,Germany,Europe
2020-01-30,0,0,Germany,Europe
2020-01-29,3,0,Germany,Europe
2020-01-28,1,0,Germany,Europe
2020-01-27,0,0,Germany,Europe
2020-01-26,0,0,Germany,Europe
2020-01-25,0,0,Germany,Europe
2020-01-24,0,0,Germany,Europe
2020-01-23,0,0,Germany,Europe
2020-01-22,0,0,Germany,Europe
2020-01-21,0,0,Germany,Europe
2020-01-20,0,0,Germany,Europe
2020-01-19,0,0,Germany,Europe
2020-01-18,0,0,Germany,Europe
2020-01-17,0,0,Germany,Europe
2020-01-16,0,0,Germany,Europe
2020-01-15,0,0,Germany,Europe
2020-01-14,0,0,Germany,Europe
2020-01-13,0,0,Germany,Europe
2020-01-12,0,0,Germany,Europe
2020-01-11,0,0,Germany,Europe
2020-01-10,0,0,Germany,Europe
2020-01-09,0,0,Germany,Europe
2020-01-08,0,0,Germany,Europe
2020-01-07,0,0,Germany,Europe
2020-01-06,0,0,Germany,Europe
2020-01-05,0,0,Germany,Europe
2020-01-04,0,0,Germany,Europe
2020-01-03,0,0,Germany,Europe
2020-01-02,0,0,Germany,Europe
2020-01-01,0,0,Germany,Europe
2019-12-31,0,0,Germany,Europe
2020-05-08,0,0,Ghana,Africa
2020-05-07,372,0,Ghana,Africa
2020-05-06,0,0,Ghana,Africa
2020-05-05,550,0,Ghana,Africa
2020-05-04,0,0,Ghana,Africa
2020-05-03,95,1,Ghana,Africa
2020-05-02,0,0,Ghana,Africa
2020-05-01,403,1,Ghana,Africa
2020-04-30,0,0,Ghana,Africa
2020-04-29,121,5,Ghana,Africa
2020-04-28,0,0,Ghana,Africa
2020-04-27,271,1,Ghana,Africa
2020-04-26,0,0,Ghana,Africa
2020-04-25,125,1,Ghana,Africa
2020-04-24,0,0,Ghana,Africa
2020-04-23,112,0,Ghana,Africa
2020-04-22,0,0,Ghana,Africa
2020-04-21,0,0,Ghana,Africa
2020-04-20,208,0,Ghana,Africa
2020-04-19,193,1,Ghana,Africa
2020-04-18,0,0,Ghana,Africa
2020-04-17,0,0,Ghana,Africa
2020-04-16,5,0,Ghana,Africa
2020-04-15,70,0,Ghana,Africa
2020-04-14,0,0,Ghana,Africa
2020-04-13,158,0,Ghana,Africa
2020-04-12,30,2,Ghana,Africa
2020-04-11,0,0,Ghana,Africa
2020-04-10,65,0,Ghana,Africa
2020-04-09,26,1,Ghana,Africa
2020-04-08,0,0,Ghana,Africa
2020-04-07,73,0,Ghana,Africa
2020-04-06,0,0,Ghana,Africa
2020-04-05,9,0,Ghana,Africa
2020-04-04,1,0,Ghana,Africa
2020-04-03,9,0,Ghana,Africa
2020-04-02,43,0,Ghana,Africa
2020-04-01,0,0,Ghana,Africa
2020-03-31,0,0,Ghana,Africa
2020-03-30,11,0,Ghana,Africa
2020-03-29,4,2,Ghana,Africa
2020-03-28,5,0,Ghana,Africa
2020-03-27,64,0,Ghana,Africa
2020-03-26,15,1,Ghana,Africa
2020-03-25,26,0,Ghana,Africa
2020-03-24,3,1,Ghana,Africa
2020-03-23,3,0,Ghana,Africa
2020-03-22,5,1,Ghana,Africa
2020-03-20,4,0,Ghana,Africa
2020-03-19,1,0,Ghana,Africa
2020-03-18,0,0,Ghana,Africa
2020-03-17,4,0,Ghana,Africa
2020-03-16,0,0,Ghana,Africa
2020-03-15,0,0,Ghana,Africa
2020-03-13,2,0,Ghana,Africa
2020-05-08,0,0,Gibraltar,Europe
2020-05-07,0,0,Gibraltar,Europe
2020-05-06,0,0,Gibraltar,Europe
2020-05-05,0,0,Gibraltar,Europe
2020-05-04,0,0,Gibraltar,Europe
2020-05-03,0,0,Gibraltar,Europe
2020-05-02,0,0,Gibraltar,Europe
2020-05-01,3,0,Gibraltar,Europe
2020-04-30,0,0,Gibraltar,Europe
2020-04-29,0,0,Gibraltar,Europe
2020-04-28,0,0,Gibraltar,Europe
2020-04-27,5,0,Gibraltar,Europe
2020-04-26,3,0,Gibraltar,Europe
2020-04-25,0,0,Gibraltar,Europe
2020-04-24,0,0,Gibraltar,Europe
2020-04-23,0,0,Gibraltar,Europe
2020-04-22,0,0,Gibraltar,Europe
2020-04-21,0,0,Gibraltar,Europe
2020-04-20,0,0,Gibraltar,Europe
2020-04-19,0,0,Gibraltar,Europe
2020-04-18,0,0,Gibraltar,Europe
2020-04-17,2,0,Gibraltar,Europe
2020-04-16,2,0,Gibraltar,Europe
2020-04-15,0,0,Gibraltar,Europe
2020-04-14,0,0,Gibraltar,Europe
2020-04-13,0,0,Gibraltar,Europe
2020-04-12,2,0,Gibraltar,Europe
2020-04-11,4,0,Gibraltar,Europe
2020-04-10,3,0,Gibraltar,Europe
2020-04-09,7,0,Gibraltar,Europe
2020-04-08,4,0,Gibraltar,Europe
2020-04-07,6,0,Gibraltar,Europe
2020-04-06,5,0,Gibraltar,Europe
2020-04-05,3,0,Gibraltar,Europe
2020-04-04,7,0,Gibraltar,Europe
2020-04-03,19,0,Gibraltar,Europe
2020-04-02,0,0,Gibraltar,Europe
2020-04-01,0,0,Gibraltar,Europe
2020-03-31,4,0,Gibraltar,Europe
2020-03-30,9,0,Gibraltar,Europe
2020-03-29,1,0,Gibraltar,Europe
2020-03-28,20,0,Gibraltar,Europe
2020-03-27,9,0,Gibraltar,Europe
2020-03-26,11,0,Gibraltar,Europe
2020-03-25,0,0,Gibraltar,Europe
2020-03-24,0,0,Gibraltar,Europe
2020-03-23,5,0,Gibraltar,Europe
2020-03-22,0,0,Gibraltar,Europe
2020-03-20,10,0,Gibraltar,Europe
2020-05-08,15,1,Greece,Europe
2020-05-07,21,1,Greece,Europe
2020-05-06,10,0,Greece,Europe
2020-05-05,6,2,Greece,Europe
2020-05-04,6,1,Greece,Europe
2020-05-03,29,3,Greece,Europe
2020-05-02,0,0,Greece,Europe
2020-05-01,15,1,Greece,Europe
2020-04-30,42,3,Greece,Europe
2020-04-29,0,0,Greece,Europe
2020-04-28,28,6,Greece,Europe
2020-04-27,0,0,Greece,Europe
2020-04-26,16,0,Greece,Europe
2020-04-25,27,5,Greece,Europe
2020-04-24,55,4,Greece,Europe
2020-04-23,7,0,Greece,Europe
2020-04-22,156,5,Greece,Europe
2020-04-21,10,6,Greece,Europe
2020-04-20,28,5,Greece,Europe
2020-04-19,0,0,Greece,Europe
2020-04-18,0,0,Greece,Europe
2020-04-17,15,3,Greece,Europe
2020-04-16,22,1,Greece,Europe
2020-04-15,25,2,Greece,Europe
2020-04-14,31,1,Greece,Europe
2020-04-13,33,5,Greece,Europe
2020-04-12,70,3,Greece,Europe
2020-04-11,56,4,Greece,Europe
2020-04-10,71,3,Greece,Europe
2020-04-09,52,2,Greece,Europe
2020-04-08,77,2,Greece,Europe
2020-04-07,20,6,Greece,Europe
2020-04-06,62,5,Greece,Europe
2020-04-05,60,9,Greece,Europe
2020-04-04,99,6,Greece,Europe
2020-04-03,139,3,Greece,Europe
2020-04-02,61,1,Greece,Europe
2020-04-01,102,6,Greece,Europe
2020-03-31,56,5,Greece,Europe
2020-03-30,95,6,Greece,Europe
2020-03-29,95,4,Greece,Europe
2020-03-28,74,2,Greece,Europe
2020-03-27,71,4,Greece,Europe
2020-03-26,78,2,Greece,Europe
2020-03-25,48,3,Greece,Europe
2020-03-24,71,2,Greece,Europe
2020-03-23,94,2,Greece,Europe
2020-03-22,35,5,Greece,Europe
2020-03-20,46,0,Greece,Europe
2020-03-19,31,0,Greece,Europe
2020-03-18,35,1,Greece,Europe
2020-03-17,21,0,Greece,Europe
2020-03-16,103,1,Greece,Europe
2020-03-15,38,2,Greece,Europe
2020-03-14,57,0,Greece,Europe
2020-03-13,34,0,Greece,Europe
2020-03-12,9,1,Greece,Europe
2020-03-11,6,0,Greece,Europe
2020-03-10,11,0,Greece,Europe
2020-03-09,7,0,Greece,Europe
2020-03-08,21,0,Greece,Europe
2020-03-07,13,0,Greece,Europe
2020-03-06,22,0,Greece,Europe
2020-03-05,3,0,Greece,Europe
2020-03-02,0,0,Greece,Europe
2020-03-01,3,0,Greece,Europe
2020-02-29,1,0,Greece,Europe
2020-02-28,2,0,Greece,Europe
2020-02-27,1,0,Greece,Europe
2020-02-26,0,0,Greece,Europe
2020-02-25,0,0,Greece,Europe
2020-02-24,0,0,Greece,Europe
2020-02-23,0,0,Greece,Europe
2020-02-22,0,0,Greece,Europe
2020-02-21,0,0,Greece,Europe
2020-02-20,0,0,Greece,Europe
2020-02-19,0,0,Greece,Europe
2020-02-18,0,0,Greece,Europe
2020-02-17,0,0,Greece,Europe
2020-02-16,0,0,Greece,Europe
2020-02-15,0,0,Greece,Europe
2020-02-14,0,0,Greece,Europe
2020-02-13,0,0,Greece,Europe
2020-02-12,0,0,Greece,Europe
2020-02-11,0,0,Greece,Europe
2020-02-10,0,0,Greece,Europe
2020-02-09,0,0,Greece,Europe
2020-02-08,0,0,Greece,Europe
2020-02-07,0,0,Greece,Europe
2020-02-06,0,0,Greece,Europe
2020-02-05,0,0,Greece,Europe
2020-02-04,0,0,Greece,Europe
2020-02-03,0,0,Greece,Europe
2020-02-02,0,0,Greece,Europe
2020-02-01,0,0,Greece,Europe
2020-01-31,0,0,Greece,Europe
2020-01-30,0,0,Greece,Europe
2020-01-29,0,0,Greece,Europe
2020-01-28,0,0,Greece,Europe
2020-01-27,0,0,Greece,Europe
2020-01-26,0,0,Greece,Europe
2020-01-25,0,0,Greece,Europe
2020-01-24,0,0,Greece,Europe
2020-01-23,0,0,Greece,Europe
2020-01-22,0,0,Greece,Europe
2020-01-21,0,0,Greece,Europe
2020-01-20,0,0,Greece,Europe
2020-01-19,0,0,Greece,Europe
2020-01-18,0,0,Greece,Europe
2020-01-17,0,0,Greece,Europe
2020-01-16,0,0,Greece,Europe
2020-01-15,0,0,Greece,Europe
2020-01-14,0,0,Greece,Europe
2020-01-13,0,0,Greece,Europe
